ID,LONGITUDE,LATITUDE,MOISTURE,CROP,ALTITUDE,DRY_BU_AC,Watershed,Treatment,Year_,Site
540,-93.27359,41.540166,1.559999,"""CORN""",884.6,149.889,Basswood5,B,2010,Basswood
541,-93.273566,41.540185,1.549999,"""CORN""",884.5,114.4255,Basswood5,B,2010,Basswood
542,-93.273553,41.540194,1.559999,"""CORN""",884.5,109.2266,Basswood5,B,2010,Basswood
543,-93.273543,41.540203,1.559999,"""CORN""",884.5,116.3089,Basswood5,B,2010,Basswood
544,-93.273511,41.540228,1.559999,"""CORN""",884.6,109.868,Basswood5,B,2010,Basswood
545,-93.273481,41.540251,1.559999,"""CORN""",884.7,83.1619,Basswood5,B,2010,Basswood
546,-93.273458,41.540269,1.559999,"""CORN""",884.9,120.1662,Basswood5,B,2010,Basswood
547,-93.27345,41.540274,1.58,"""CORN""",885,84.8623,Basswood5,B,2010,Basswood
548,-93.273481,41.540227,1.549999,"""CORN""",884.1,42.2436,Basswood5,B,2010,Basswood
549,-93.273469,41.540231,1.58,"""CORN""",883.9,53.4816,Basswood5,B,2010,Basswood
550,-93.273457,41.540234,1.58,"""CORN""",883.8,65.3349,Basswood5,B,2010,Basswood
551,-93.273445,41.540236,1.559999,"""CORN""",883.7,72.5881,Basswood5,B,2010,Basswood
552,-93.273433,41.540238,1.59,"""CORN""",883.6,73.8676,Basswood5,B,2010,Basswood
553,-93.273402,41.540241,1.6,"""CORN""",883.2,111.1277,Basswood5,B,2010,Basswood
554,-93.273385,41.540241,1.57,"""CORN""",883,74.7562,Basswood5,B,2010,Basswood
555,-93.273368,41.54024,1.559999,"""CORN""",882.8,61.3639,Basswood5,B,2010,Basswood
556,-93.27335,41.540238,1.58,"""CORN""",882.4,65.5233,Basswood5,B,2010,Basswood
557,-93.273332,41.540235,1.549999,"""CORN""",882,69.5829,Basswood5,B,2010,Basswood
558,-93.273316,41.540231,1.549999,"""CORN""",881.6,47.0881,Basswood5,B,2010,Basswood
559,-93.273304,41.540228,1.549999,"""CORN""",881.5,64.5283,Basswood5,B,2010,Basswood
560,-93.273268,41.540218,1.539999,"""CORN""",880.5,73.6136,Basswood5,B,2010,Basswood
561,-93.273224,41.540208,1.519999,"""CORN""",879.6,72.8074,Basswood5,B,2010,Basswood
562,-93.273189,41.540202,1.529999,"""CORN""",879,75.4931,Basswood5,B,2010,Basswood
563,-93.273173,41.540201,1.529999,"""CORN""",878.8,76.8412,Basswood5,B,2010,Basswood
564,-93.273155,41.540201,1.529999,"""CORN""",878.5,94.0096,Basswood5,B,2010,Basswood
565,-93.273139,41.540201,1.529999,"""CORN""",878.4,89.9486,Basswood5,B,2010,Basswood
566,-93.273122,41.540203,1.519999,"""CORN""",878.4,76.9654,Basswood5,B,2010,Basswood
567,-93.273106,41.540206,1.539999,"""CORN""",878.4,67.8464,Basswood5,B,2010,Basswood
568,-93.273088,41.54021,1.539999,"""CORN""",878.5,51.0111,Basswood5,B,2010,Basswood
569,-93.273073,41.540214,1.539999,"""CORN""",878.7,51.0111,Basswood5,B,2010,Basswood
570,-93.273058,41.54022,1.57,"""CORN""",878.9,61.6729,Basswood5,B,2010,Basswood
571,-93.27304,41.540227,1.559999,"""CORN""",879.1,92.3706,Basswood5,B,2010,Basswood
572,-93.273,41.540242,1.57,"""CORN""",880.1,40.0629,Basswood5,B,2010,Basswood
573,-93.273107,41.540242,1.59,"""CORN""",880.4,11.3504,Basswood5,B,2010,Basswood
574,-93.273151,41.540249,1.6,"""CORN""",881.2,19.9328,Basswood5,B,2010,Basswood
575,-93.273187,41.540256,1.6,"""CORN""",881.6,33.6766,Basswood5,B,2010,Basswood
576,-93.273204,41.54026,1.549999,"""CORN""",881.9,58.2245,Basswood5,B,2010,Basswood
577,-93.273222,41.540265,1.549999,"""CORN""",882.3,88.2167,Basswood5,B,2010,Basswood
578,-93.273273,41.54028,1.539999,"""CORN""",883.5,122.1171,Basswood5,B,2010,Basswood
579,-93.273308,41.540289,1.539999,"""CORN""",884.1,92.0422,Basswood5,B,2010,Basswood
580,-93.273327,41.540292,1.529999,"""CORN""",884.4,91.3536,Basswood5,B,2010,Basswood
581,-93.273345,41.540295,1.549999,"""CORN""",884.6,72.1494,Basswood5,B,2010,Basswood
582,-93.273363,41.540297,1.57,"""CORN""",884.8,52.9726,Basswood5,B,2010,Basswood
583,-93.273381,41.540298,1.59,"""CORN""",885.1,48.1258,Basswood5,B,2010,Basswood
584,-93.2734,41.540298,1.57,"""CORN""",885.3,35.5263,Basswood5,B,2010,Basswood
585,-93.273431,41.540297,1.59,"""CORN""",885.4,27.4987,Basswood5,B,2010,Basswood
586,-93.273425,41.540297,1.59,"""CORN""",885.4,28.69,Basswood5,B,2010,Basswood
587,-93.273407,41.540221,1.59,"""CORN""",883.1,12.7555,Basswood5,B,2010,Basswood
588,-93.273422,41.540212,1.58,"""CORN""",883,43.9735,Basswood5,B,2010,Basswood
589,-93.273465,41.540182,1.58,"""CORN""",882.6,78.8163,Basswood5,B,2010,Basswood
590,-93.273507,41.540152,1.57,"""CORN""",882.4,81.6608,Basswood5,B,2010,Basswood
591,-93.273519,41.540141,1.58,"""CORN""",882.5,89.1602,Basswood5,B,2010,Basswood
592,-93.273557,41.540108,1.57,"""CORN""",882.7,108.9818,Basswood5,B,2010,Basswood
593,-93.273582,41.540084,1.539999,"""CORN""",882.7,89.9574,Basswood5,B,2010,Basswood
594,-93.273616,41.540049,1.58,"""CORN""",883,93.0841,Basswood5,B,2010,Basswood
595,-93.273648,41.540013,1.58,"""CORN""",883.4,103.0508,Basswood5,B,2010,Basswood
596,-93.273658,41.540001,1.58,"""CORN""",883.5,106.6725,Basswood5,B,2010,Basswood
597,-93.273688,41.539963,1.559999,"""CORN""",884,107.7678,Basswood5,B,2010,Basswood
598,-93.273706,41.539938,1.549999,"""CORN""",884.4,85.6213,Basswood5,B,2010,Basswood
599,-93.273732,41.539898,1.559999,"""CORN""",884.7,91.9941,Basswood5,B,2010,Basswood
600,-93.273756,41.539858,1.559999,"""CORN""",885,95.1411,Basswood5,B,2010,Basswood
601,-93.273772,41.53983,1.57,"""CORN""",885.1,73.8944,Basswood5,B,2010,Basswood
602,-93.273795,41.539789,1.559999,"""CORN""",885.3,84.0533,Basswood5,B,2010,Basswood
852,-93.273735,41.53976,1.5,"""CORN""",883.6,67.4039,Basswood5,B,2010,Basswood
853,-93.27371,41.539803,1.509999,"""CORN""",883.4,66.8028,Basswood5,B,2010,Basswood
854,-93.273685,41.539847,1.529999,"""CORN""",882.9,75.9681,Basswood5,B,2010,Basswood
855,-93.273659,41.539889,1.519999,"""CORN""",882.4,76.4854,Basswood5,B,2010,Basswood
856,-93.273638,41.539918,1.509999,"""CORN""",881.9,66.9994,Basswood5,B,2010,Basswood
857,-93.273617,41.539944,1.539999,"""CORN""",881.3,38.1034,Basswood5,B,2010,Basswood
858,-93.273607,41.539958,1.509999,"""CORN""",881.1,26.0669,Basswood5,B,2010,Basswood
859,-93.273583,41.539986,1.519999,"""CORN""",880.3,23.7888,Basswood5,B,2010,Basswood
860,-93.27355,41.540023,1.5,"""CORN""",880.2,21.5461,Basswood5,B,2010,Basswood
861,-93.273525,41.540048,1.509999,"""CORN""",879.7,24.2,Basswood5,B,2010,Basswood
862,-93.273499,41.540071,1.559999,"""CORN""",879.6,21.0472,Basswood5,B,2010,Basswood
863,-93.273459,41.540105,1.519999,"""CORN""",879.7,22.4164,Basswood5,B,2010,Basswood
864,-93.273444,41.540116,1.539999,"""CORN""",879.5,34.4597,Basswood5,B,2010,Basswood
865,-93.273415,41.540135,1.5,"""CORN""",879.8,41.4386,Basswood5,B,2010,Basswood
866,-93.273399,41.540144,1.509999,"""CORN""",880,47.9443,Basswood5,B,2010,Basswood
867,-93.273368,41.540162,1.5,"""CORN""",880.4,56.7237,Basswood5,B,2010,Basswood
868,-93.273351,41.54017,1.5,"""CORN""",880.5,58.7342,Basswood5,B,2010,Basswood
869,-93.273333,41.540176,1.529999,"""CORN""",880.6,41.7921,Basswood5,B,2010,Basswood
870,-93.273295,41.540189,1.49,"""CORN""",880.4,18.7388,Basswood5,B,2010,Basswood
871,-93.273145,41.540176,1.549999,"""CORN""",877.8,26.2723,Basswood5,B,2010,Basswood
872,-93.27321,41.540166,1.58,"""CORN""",877.8,26.9467,Basswood5,B,2010,Basswood
873,-93.273199,41.540162,1.559999,"""CORN""",877.6,25.2304,Basswood5,B,2010,Basswood
874,-93.273239,41.540148,1.49,"""CORN""",877.4,50.3014,Basswood5,B,2010,Basswood
875,-93.273252,41.540144,1.539999,"""CORN""",877.5,57.7305,Basswood5,B,2010,Basswood
876,-93.27328,41.540135,1.519999,"""CORN""",877.7,67.8765,Basswood5,B,2010,Basswood
877,-93.273297,41.540128,1.539999,"""CORN""",877.8,63.2042,Basswood5,B,2010,Basswood
878,-93.273314,41.540121,1.57,"""CORN""",877.9,59.7902,Basswood5,B,2010,Basswood
879,-93.273331,41.540114,1.559999,"""CORN""",877.9,67.8525,Basswood5,B,2010,Basswood
880,-93.273348,41.540105,1.539999,"""CORN""",877.7,55.7852,Basswood5,B,2010,Basswood
881,-93.27338,41.540087,1.57,"""CORN""",877.1,39.9406,Basswood5,B,2010,Basswood
882,-93.273394,41.540077,1.58,"""CORN""",877,42.2185,Basswood5,B,2010,Basswood
883,-93.273407,41.540067,1.559999,"""CORN""",877,41.9546,Basswood5,B,2010,Basswood
884,-93.273419,41.540057,1.539999,"""CORN""",877.2,37.6335,Basswood5,B,2010,Basswood
885,-93.273432,41.540046,1.58,"""CORN""",877.2,40.3538,Basswood5,B,2010,Basswood
886,-93.273457,41.540024,1.549999,"""CORN""",877.3,41.2326,Basswood5,B,2010,Basswood
887,-93.27348,41.540001,1.539999,"""CORN""",877.4,25.0396,Basswood5,B,2010,Basswood
888,-93.273512,41.539967,1.559999,"""CORN""",878,11.9548,Basswood5,B,2010,Basswood
889,-93.273532,41.539944,1.57,"""CORN""",878.6,17.5537,Basswood5,B,2010,Basswood
890,-93.273562,41.539908,1.58,"""CORN""",879.5,35.2543,Basswood5,B,2010,Basswood
891,-93.273572,41.539895,1.559999,"""CORN""",879.6,49.7488,Basswood5,B,2010,Basswood
892,-93.273589,41.539869,1.549999,"""CORN""",880,31.1308,Basswood5,B,2010,Basswood
893,-93.273615,41.53983,1.529999,"""CORN""",880.5,21.1133,Basswood5,B,2010,Basswood
894,-93.273623,41.539817,1.549999,"""CORN""",880.6,10.4455,Basswood5,B,2010,Basswood
895,-93.273646,41.539778,1.59,"""CORN""",881.2,19.4792,Basswood5,B,2010,Basswood
896,-93.273654,41.539764,1.559999,"""CORN""",881.2,40.9241,Basswood5,B,2010,Basswood
897,-93.273677,41.539723,1.49,"""CORN""",881.4,59.7978,Basswood5,B,2010,Basswood
1234,-93.273553,41.539601,1.48,"""CORN""",876.5,67.2069,Basswood5,B,2010,Basswood
1235,-93.273547,41.539612,1.5,"""CORN""",876.4,52.03,Basswood5,B,2010,Basswood
1236,-93.273534,41.539637,1.49,"""CORN""",876.4,45.9448,Basswood5,B,2010,Basswood
1237,-93.273515,41.539673,1.509999,"""CORN""",876.1,44.0878,Basswood5,B,2010,Basswood
1238,-93.273507,41.539685,1.45,"""CORN""",876,42.921,Basswood5,B,2010,Basswood
1239,-93.273499,41.539697,1.519999,"""CORN""",875.7,34.6702,Basswood5,B,2010,Basswood
1240,-93.27348,41.53972,1.47,"""CORN""",875.2,30.3364,Basswood5,B,2010,Basswood
1241,-93.273469,41.53973,1.47,"""CORN""",874.9,25.5465,Basswood5,B,2010,Basswood
1242,-93.273455,41.539739,1.5,"""CORN""",874.5,27.921,Basswood5,B,2010,Basswood
1243,-93.273444,41.539746,1.539999,"""CORN""",874.1,30.3364,Basswood5,B,2010,Basswood
1244,-93.273434,41.539751,1.549999,"""CORN""",873.8,35.0036,Basswood5,B,2010,Basswood
1245,-93.273422,41.539756,1.46,"""CORN""",873.4,50.2885,Basswood5,B,2010,Basswood
1246,-93.27341,41.53976,1.429999,"""CORN""",873,47.1159,Basswood5,B,2010,Basswood
1247,-93.273398,41.539764,1.5,"""CORN""",872.7,46.7853,Basswood5,B,2010,Basswood
1248,-93.273386,41.539767,1.529999,"""CORN""",872.2,58.0547,Basswood5,B,2010,Basswood
1249,-93.273373,41.53977,1.519999,"""CORN""",871.7,59.5616,Basswood5,B,2010,Basswood
1250,-93.27336,41.539772,1.47,"""CORN""",871.3,65.0066,Basswood5,B,2010,Basswood
1251,-93.273348,41.539772,1.509999,"""CORN""",870.9,56.4844,Basswood5,B,2010,Basswood
1252,-93.273335,41.539773,1.529999,"""CORN""",870.6,57.0058,Basswood5,B,2010,Basswood
1253,-93.273315,41.539772,1.49,"""CORN""",870,46.6714,Basswood5,B,2010,Basswood
1254,-93.273298,41.53977,1.44,"""CORN""",869.5,25.7879,Basswood5,B,2010,Basswood
1255,-93.27328,41.539768,1.45,"""CORN""",869,22.3701,Basswood5,B,2010,Basswood
1256,-93.273262,41.539764,1.46,"""CORN""",868.3,16.9787,Basswood5,B,2010,Basswood
1257,-93.273198,41.53974,1.49,"""CORN""",866,11.0746,Basswood5,B,2010,Basswood
1258,-93.273184,41.539732,1.529999,"""CORN""",865.8,30.4592,Basswood5,B,2010,Basswood
1259,-93.273159,41.539715,1.519999,"""CORN""",865.1,56.9064,Basswood5,B,2010,Basswood
1260,-93.273147,41.539706,1.509999,"""CORN""",864.8,60.8395,Basswood5,B,2010,Basswood
1261,-93.273136,41.539695,1.549999,"""CORN""",864.4,80.6749,Basswood5,B,2010,Basswood
1262,-93.273124,41.539684,1.539999,"""CORN""",863.9,80.2421,Basswood5,B,2010,Basswood
1263,-93.273115,41.539672,1.5,"""CORN""",863.5,59.0353,Basswood5,B,2010,Basswood
1264,-93.273106,41.539661,1.559999,"""CORN""",863,46.6431,Basswood5,B,2010,Basswood
1265,-93.273081,41.539624,1.58,"""CORN""",861.5,42.9777,Basswood5,B,2010,Basswood
1266,-93.273075,41.539612,1.509999,"""CORN""",861.3,52.4849,Basswood5,B,2010,Basswood
1267,-93.27307,41.5396,1.529999,"""CORN""",861.1,50.49,Basswood5,B,2010,Basswood
1268,-93.273066,41.539587,1.519999,"""CORN""",860.7,53.238,Basswood5,B,2010,Basswood
1269,-93.273054,41.539547,1.559999,"""CORN""",859.5,52.0956,Basswood5,B,2010,Basswood
1270,-93.273047,41.539524,1.49,"""CORN""",859.4,53.9691,Basswood5,B,2010,Basswood
1271,-93.273044,41.539512,1.5,"""CORN""",859.5,49.1323,Basswood5,B,2010,Basswood
1309,-93.273118,41.53952,1.5,"""CORN""",862.9,48.4009,Basswood5,B,2010,Basswood
1310,-93.27313,41.539562,1.509999,"""CORN""",863.6,38.5672,Basswood5,B,2010,Basswood
1311,-93.27314,41.53959,1.5,"""CORN""",864.1,56.0057,Basswood5,B,2010,Basswood
1312,-93.273146,41.539603,1.519999,"""CORN""",864.5,43.6815,Basswood5,B,2010,Basswood
1313,-93.273153,41.539616,1.519999,"""CORN""",864.8,34.1755,Basswood5,B,2010,Basswood
1314,-93.273168,41.53964,1.519999,"""CORN""",865.5,29.1909,Basswood5,B,2010,Basswood
1315,-93.273178,41.539651,1.539999,"""CORN""",865.6,16.0016,Basswood5,B,2010,Basswood
1316,-93.273187,41.539661,1.559999,"""CORN""",865.9,12.7135,Basswood5,B,2010,Basswood
1317,-93.273209,41.53968,1.57,"""CORN""",866.6,20.5715,Basswood5,B,2010,Basswood
1318,-93.273222,41.539688,1.57,"""CORN""",866.9,27.1747,Basswood5,B,2010,Basswood
1319,-93.273235,41.539695,1.539999,"""CORN""",867.4,40.3071,Basswood5,B,2010,Basswood
1320,-93.273248,41.539701,1.539999,"""CORN""",867.8,62.4879,Basswood5,B,2010,Basswood
1321,-93.273262,41.539707,1.549999,"""CORN""",868.2,77.8721,Basswood5,B,2010,Basswood
1322,-93.273276,41.539711,1.539999,"""CORN""",868.8,87.12,Basswood5,B,2010,Basswood
1323,-93.273291,41.539714,1.539999,"""CORN""",869.4,86.8265,Basswood5,B,2010,Basswood
1324,-93.273337,41.539724,1.559999,"""CORN""",870.8,37.4969,Basswood5,B,2010,Basswood
1325,-93.273383,41.539733,1.58,"""CORN""",872.3,38.0904,Basswood5,B,2010,Basswood
1326,-93.273379,41.539731,1.61,"""CORN""",872,26.5257,Basswood5,B,2010,Basswood
1327,-93.273386,41.539723,1.61,"""CORN""",872.2,30.3417,Basswood5,B,2010,Basswood
1328,-93.273394,41.539716,1.539999,"""CORN""",872.4,60.6729,Basswood5,B,2010,Basswood
1329,-93.273413,41.539698,1.549999,"""CORN""",873.2,68.0366,Basswood5,B,2010,Basswood
1330,-93.273423,41.539687,1.549999,"""CORN""",873.5,63.0064,Basswood5,B,2010,Basswood
1331,-93.273432,41.539674,1.46,"""CORN""",873.7,56.9391,Basswood5,B,2010,Basswood
1332,-93.273441,41.539661,1.509999,"""CORN""",873.9,59.9728,Basswood5,B,2010,Basswood
1333,-93.273448,41.539648,1.519999,"""CORN""",874,57.717,Basswood5,B,2010,Basswood
1334,-93.273454,41.539635,1.5,"""CORN""",874.2,56.0057,Basswood5,B,2010,Basswood
1335,-93.273473,41.539594,1.5,"""CORN""",874.5,68.7065,Basswood5,B,2010,Basswood
1336,-93.273481,41.539581,1.519999,"""CORN""",874.6,56.081,Basswood5,B,2010,Basswood
2107,-93.272528,41.539644,1.5,"""CORN""",860.5,56.0724,Basswood5,B,2010,Basswood
2108,-93.272545,41.539654,1.5,"""CORN""",860.6,37.3371,Basswood5,B,2010,Basswood
2109,-93.272563,41.539663,1.45,"""CORN""",860.7,26.3119,Basswood5,B,2010,Basswood
2110,-93.272582,41.539671,1.47,"""CORN""",860.8,20.0687,Basswood5,B,2010,Basswood
2111,-93.27262,41.539687,1.5,"""CORN""",860.5,19.0019,Basswood5,B,2010,Basswood
2112,-93.27264,41.539693,1.5,"""CORN""",860.6,15.4016,Basswood5,B,2010,Basswood
2113,-93.27266,41.539697,1.5,"""CORN""",860.6,15.4016,Basswood5,B,2010,Basswood
2114,-93.272682,41.5397,1.509999,"""CORN""",860.5,14.7348,Basswood5,B,2010,Basswood
2115,-93.272704,41.539703,1.519999,"""CORN""",860.3,15.2928,Basswood5,B,2010,Basswood
2116,-93.272772,41.539711,1.529999,"""CORN""",860.1,13.1371,Basswood5,B,2010,Basswood
2117,-93.272789,41.539715,1.529999,"""CORN""",859.9,13.1371,Basswood5,B,2010,Basswood
2118,-93.272835,41.53981,1.529999,"""CORN""",862.4,35.7814,Basswood5,B,2010,Basswood
2119,-93.272818,41.539811,1.48,"""CORN""",862.8,50.8294,Basswood5,B,2010,Basswood
2120,-93.272801,41.539813,1.48,"""CORN""",863.1,50.6266,Basswood5,B,2010,Basswood
2121,-93.27276,41.539815,1.5,"""CORN""",863.6,49.8998,Basswood5,B,2010,Basswood
2122,-93.272718,41.539816,1.48,"""CORN""",864.2,51.2052,Basswood5,B,2010,Basswood
2123,-93.272674,41.539816,1.46,"""CORN""",864.4,81.4449,Basswood5,B,2010,Basswood
2124,-93.272609,41.539814,1.49,"""CORN""",865.1,99.3851,Basswood5,B,2010,Basswood
2125,-93.272536,41.539814,1.49,"""CORN""",865.8,133.7784,Basswood5,B,2010,Basswood
2192,-93.272555,41.53987,1.529999,"""CORN""",867.6,110.1953,Basswood5,B,2010,Basswood
2193,-93.272632,41.53987,1.49,"""CORN""",867,76.9214,Basswood5,B,2010,Basswood
2194,-93.272708,41.53987,1.5,"""CORN""",866.3,58.5879,Basswood5,B,2010,Basswood
2195,-93.272779,41.539872,1.509999,"""CORN""",865.6,25.1359,Basswood5,B,2010,Basswood
2196,-93.272821,41.539777,1.49,"""CORN""",861.9,49.6176,Basswood5,B,2010,Basswood
2197,-93.272767,41.539765,1.509999,"""CORN""",862.4,53.9953,Basswood5,B,2010,Basswood
2198,-93.272746,41.539763,1.5,"""CORN""",862.6,38.3232,Basswood5,B,2010,Basswood
2199,-93.272719,41.539761,1.519999,"""CORN""",862.7,35.587,Basswood5,B,2010,Basswood
2200,-93.272666,41.539758,1.48,"""CORN""",863,43.958,Basswood5,B,2010,Basswood
2201,-93.272639,41.539758,1.48,"""CORN""",863.1,69.5747,Basswood5,B,2010,Basswood
2202,-93.272563,41.539756,1.509999,"""CORN""",864.1,93.5625,Basswood5,B,2010,Basswood
2259,-93.272555,41.539925,1.49,"""CORN""",869.3,96.7492,Basswood5,B,2010,Basswood
2260,-93.272622,41.539924,1.49,"""CORN""",869.2,68.2488,Basswood5,B,2010,Basswood
2261,-93.272689,41.539923,1.49,"""CORN""",868.7,58.2096,Basswood5,B,2010,Basswood
2262,-93.272729,41.539924,1.5,"""CORN""",868.4,59.8141,Basswood5,B,2010,Basswood
2263,-93.272756,41.539926,1.48,"""CORN""",868,88.4301,Basswood5,B,2010,Basswood
2264,-93.272738,41.539984,1.509999,"""CORN""",870.2,22.442,Basswood5,B,2010,Basswood
2265,-93.27272,41.539983,1.47,"""CORN""",870.3,42.0043,Basswood5,B,2010,Basswood
2266,-93.272698,41.539982,1.47,"""CORN""",870.3,31.6731,Basswood5,B,2010,Basswood
2267,-93.272632,41.539979,1.46,"""CORN""",870.4,20.6132,Basswood5,B,2010,Basswood
2268,-93.272564,41.53998,1.47,"""CORN""",870.4,54.4713,Basswood5,B,2010,Basswood
2337,-93.272721,41.540318,1.48,"""CORN""",881.5,124.1841,Basswood5,B,2010,Basswood
2338,-93.272797,41.540318,1.47,"""CORN""",882,132.3361,Basswood5,B,2010,Basswood
2339,-93.272874,41.540317,1.49,"""CORN""",882.1,129.5417,Basswood5,B,2010,Basswood
2340,-93.2729,41.540315,1.49,"""CORN""",882,117.9442,Basswood5,B,2010,Basswood
2341,-93.272966,41.540309,1.49,"""CORN""",881.7,127.763,Basswood5,B,2010,Basswood
2342,-93.272988,41.540305,1.49,"""CORN""",881.5,147.015,Basswood5,B,2010,Basswood
2343,-93.273009,41.540299,1.49,"""CORN""",881.2,147.015,Basswood5,B,2010,Basswood
2344,-93.273029,41.540292,1.48,"""CORN""",881,130.1685,Basswood5,B,2010,Basswood
2345,-93.27305,41.540284,1.47,"""CORN""",880.5,91.4888,Basswood5,B,2010,Basswood
2346,-93.27307,41.540275,1.49,"""CORN""",880.1,67.1059,Basswood5,B,2010,Basswood
2347,-93.27309,41.540266,1.5,"""CORN""",879.9,37.2741,Basswood5,B,2010,Basswood
2616,-93.273916,41.539858,1.429999,"""CORN""",885.4,22.4774,Basswood5,B,2010,Basswood
2617,-93.272999,41.540252,1.45,"""CORN""",878.9,79.5908,Basswood5,B,2010,Basswood
2618,-93.272956,41.540256,1.45,"""CORN""",879.2,86.3421,Basswood5,B,2010,Basswood
2619,-93.272911,41.54026,1.47,"""CORN""",879.5,78.2451,Basswood5,B,2010,Basswood
2620,-93.272864,41.540261,1.45,"""CORN""",879.5,106.3486,Basswood5,B,2010,Basswood
2621,-93.272794,41.540262,1.45,"""CORN""",879.6,96.3373,Basswood5,B,2010,Basswood
2622,-93.272724,41.540262,1.46,"""CORN""",879.3,104.0547,Basswood5,B,2010,Basswood
2693,-93.272533,41.539701,1.49,"""CORN""",861.7,50.7125,Basswood5,B,2010,Basswood
2694,-93.272586,41.539702,1.46,"""CORN""",861.1,17.1129,Basswood5,B,2010,Basswood
2695,-93.272712,41.539675,1.46,"""CORN""",859,27.9473,Basswood5,B,2010,Basswood
2696,-93.272693,41.539663,1.47,"""CORN""",858.7,43.4489,Basswood5,B,2010,Basswood
2697,-93.272673,41.539651,1.49,"""CORN""",858.6,60.6729,Basswood5,B,2010,Basswood
2698,-93.272651,41.539642,1.45,"""CORN""",858.6,60.4094,Basswood5,B,2010,Basswood
2699,-93.272587,41.539611,1.46,"""CORN""",858.2,66.5352,Basswood5,B,2010,Basswood
2700,-93.272572,41.5396,1.49,"""CORN""",858.2,64.3605,Basswood5,B,2010,Basswood
2701,-93.272558,41.539588,1.47,"""CORN""",857.9,72.274,Basswood5,B,2010,Basswood
2702,-93.272546,41.539575,1.48,"""CORN""",857.6,79.2728,Basswood5,B,2010,Basswood
2815,-93.272665,41.540206,1.45,"""CORN""",877.4,96.9246,Basswood5,B,2010,Basswood
2816,-93.27272,41.540207,1.419999,"""CORN""",877.7,79.6881,Basswood5,B,2010,Basswood
2817,-93.272772,41.540211,1.45,"""CORN""",878.1,64.8768,Basswood5,B,2010,Basswood
2818,-93.272808,41.540214,1.429999,"""CORN""",878.4,63.9611,Basswood5,B,2010,Basswood
2819,-93.27288,41.540222,1.45,"""CORN""",878.4,43.8978,Basswood5,B,2010,Basswood
2820,-93.272935,41.540225,1.45,"""CORN""",878.5,30.4425,Basswood5,B,2010,Basswood
2821,-93.272963,41.540225,1.429999,"""CORN""",878.4,18.3504,Basswood5,B,2010,Basswood
2822,-93.273046,41.540173,1.409999,"""CORN""",875.8,26.5583,Basswood5,B,2010,Basswood
2823,-93.273022,41.540172,1.45,"""CORN""",875.7,45.7342,Basswood5,B,2010,Basswood
2824,-93.272949,41.54017,1.429999,"""CORN""",875.7,73.2741,Basswood5,B,2010,Basswood
2825,-93.272901,41.540167,1.429999,"""CORN""",876,80.9294,Basswood5,B,2010,Basswood
2826,-93.272826,41.540161,1.429999,"""CORN""",875.9,87.48,Basswood5,B,2010,Basswood
2827,-93.272752,41.540155,1.419999,"""CORN""",875.7,76.0571,Basswood5,B,2010,Basswood
2828,-93.272702,41.540153,1.409999,"""CORN""",875.5,75.5962,Basswood5,B,2010,Basswood
2829,-93.272676,41.540151,1.399999,"""CORN""",875.2,65.165,Basswood5,B,2010,Basswood
2830,-93.27265,41.540151,1.44,"""CORN""",875.2,60.0468,Basswood5,B,2010,Basswood
2882,-93.273438,41.53953,1.429999,"""CORN""",870.4,74.6104,Basswood5,B,2010,Basswood
2883,-93.273427,41.539546,1.429999,"""CORN""",870.3,72.9714,Basswood5,B,2010,Basswood
2884,-93.273397,41.539594,1.399999,"""CORN""",869.9,92.7206,Basswood5,B,2010,Basswood
2885,-93.273367,41.539642,1.409999,"""CORN""",869,76.6034,Basswood5,B,2010,Basswood
2886,-93.273356,41.539658,1.409999,"""CORN""",868.7,47.0225,Basswood5,B,2010,Basswood
2887,-93.273322,41.539702,1.35,"""CORN""",867.6,19.9175,Basswood5,B,2010,Basswood
2888,-93.273246,41.539691,1.5,"""CORN""",866.1,70.8754,Basswood5,B,2010,Basswood
2889,-93.273255,41.539679,1.5,"""CORN""",866.3,79.314,Basswood5,B,2010,Basswood
